id,name,clean_name,type,is_island,district,radius_meters,lat,lon,geo_display,source
island_206,Cheung Muk Tau (),Cheung Muk Tau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_207,Ma Chau (),Ma Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_208,Siu A Chau (),Siu A Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_209,Tai A Chau (),Tai A Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_210,Tau Lo Chau (),Tau Lo Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_211,Wan Hau Chau (),Wan Hau Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_212,Wu Yeung Chau Pai (),Wu Yeung Chau Pai,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_213,Yuen Chau (),Yuen Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_214,Yuen Kong Chau (),Yuen Kong Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_215,"Steep Island (, Ching Chau)",Steep Island,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_216,Sunshine Island (),Sunshine Island,island,true,Islands,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_217,Ta Ho Pai (),Ta Ho Pai,island,true,North,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_218,Tai Lei (),Tai Lei,island,true,Islands,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_219,Tai Nim Chau (),Tai Nim Chau,island,true,North,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_220,Tai O (),Tai O,island,true,Islands,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_221,Tai Tau Chau (Sai Kung District) (),Tai Tau Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_222,Tai Tsan Chau (),Tai Tsan Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_223,Tang Chau (),Tang Chau,island,true,Tai Po,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_224,Tang Lung Chau (),Tang Lung Chau,island,true,Tsuen Wan,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_225,"Tap Mun Chau (, Grass Island)",Tap Mun Chau,island,true,Tai Po,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_226,Tau Chau (),Tau Chau,island,true,Southern,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_227,The Brothers (),The Brothers,island,true,Tuen Mun,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_228,Siu Mo To (),Siu Mo To,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_229,Tai Mo To (),Tai Mo To,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_230,Tsz Kan Chau (),Tsz Kan Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_231,Tit Cham Chau (),Tit Cham Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_232,Tit Shue Pai (),Tit Shue Pai,island,true,Tai Po,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_233,"Tiu Chung Chau (, Jin Island)",Tiu Chung Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_234,Tiu Chung Pai (),Tiu Chung Pai,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_235,Tong Hau Pai (),Tong Hau Pai,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_236,Tong Yan Pai (),Tong Yan Pai,island,true,Southern,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_237,Town Island (),Town Island,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_238,Trio Island (),Trio Island,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_239,Tsim Chau Group,Tsim Chau Group,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_240,Tsim Chau (),Tsim Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_241,"Tsing Chau (, Table Island)",Tsing Chau,island,true,North,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_242,Tsing Yi Island (),Tsing Yi Island,island,true,Kwai Tsing,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_243,Tsui Pai (),Tsui Pai,island,true,Islands,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_244,Tuen Tau Chau (),Tuen Tau Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_245,Tung Lung Chau (),Tung Lung Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_246,Tung Sam Chau (),Tung Sam Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_247,Wai Chau Pai (),Wai Chau Pai,island,true,Tai Po,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_248,Wai Kap Pai (),Wai Kap Pai,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_249,Wang Chau (),Wang Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_250,Wang Pai (),Wang Pai,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_251,Wo Sheung Chau (),Wo Sheung Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_252,Wong Mau Chau (),Wong Mau Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_253,Wong Nai Chau Tsai (),Wong Nai Chau Tsai,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_254,Wong Nai Chau (),Wong Nai Chau,island,true,North,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_255,"Wong Wan Chau (, Double Island)",Wong Wan Chau,island,true,North,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_256,Wong Wan Pai (),Wong Wan Pai,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_257,Wong Yi Chau (),Wong Yi Chau,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_258,Wu Chau (),Wu Chau,island,true,North,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_259,Wu Pai (),Wu Pai,island,true,North,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_260,Wu Ying Pai (),Wu Ying Pai,island,true,Islands,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_261,Yan Chau (),Yan Chau,island,true,North,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_262,Yau Lung Kok (),Yau Lung Kok,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_263,Yeung Chau (),Yeung Chau,island,true,North,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_264,"Yeung Chau (), Sheep Island","Yeung Chau , Sheep Island",island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_265,Yi Long Pai (),Yi Long Pai,island,true,Islands,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_266,Yi Pai (),Yi Pai,island,true,Sai Kung,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_267,Yim Tin Tsai (),Yim Tin Tsai,island,true,Tai Po,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_268,Channel Rock,Channel Rock,island,true,Kowloon City – now a part of the Kai Tak former airport runway,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_269,"Fat Tong Chau (, Junk Island)",Fat Tong Chau,island,true,"now a part of Tseung Kwan O, Sai Kung as a result of land reclamation",250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_270,Hoi Sham Island,Hoi Sham Island,island,true,Kowloon City (also To Kwa Wan Island) – now part of Hoi Sham Park in To Kwa Wan as a result of reclamation,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_271,Kellett Island,Kellett Island,island,true,"now part of Causeway Bay as a result of gradual land reclamation, Eastern",250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_272,La Ka Chau (),La Ka Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_273,Lam Chau,Lam Chau,island,true,Islands – now assimilated with Chek Lap Kok into the airport platform and connected to Lantau by two bridges,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_274,"Leung Shuen Wan (, High Island), Sai Kung","Leung Shuen Wan , Sai Kung",island,true,connected to the mainland to form the High Island Reservoir,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_275,Mong Chau,Mong Chau,island,true,"an island off the hill of Lai King, buried under the Terminal 2 of the Container Terminal",250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_276,Mouse Island,Mouse Island,island,true,"an island in Sam Shing, Tuen Mun and now a part of Mouse Island Children's Playground",250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_277,Rumsey Rock,Rumsey Rock,island,true,now a part of shore between Tsim Sha Tsui East and Hung Hom,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_278,Stonecutters Island,Stonecutters Island,island,true,"a former island, now part of the Kowloon Peninsula, following land reclamation",250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_279,"Tsing Chau, or Pillar Island","Tsing Chau, or Pillar Island",island,true,"absorbed into reclaimed land of Gin Drinkers Bay or Lap Sap Wan. It is at Kwai Chung, next to Tsing Yi Bridge",250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_280,Tung Tau Chau (),Tung Tau Chau,island,true,connected to the mainland to form the Plover Cove Reservoir,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_281,Yuen Chau Tsai (),Yuen Chau Tsai,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_282,Un Chau,Un Chau,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_283,Careening Island,Careening Island,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
island_284,New Wing of Hong Kong Convention and Exhibition Centre,New Wing of Hong Kong Convention and Exhibition Centre,island,true,,250,,,,Wikipedia raw: List_of_islands_and_peninsulas_of_Hong_Kong
